Domain,Base Domain,Scanned Hostname,SSLv2,SSLv3,TLSv1.0,TLSv1.1,TLSv1.2,Any Forward Secrecy,All Forward Secrecy,Weakest DH Group Size,Any RC4,All RC4,Any 3DES,Key Type,Key Length,Signature Algorithm,SHA-1 in Served Chain,SHA-1 in Constructed Chain,Not Before,Not After,Highest Served Issuer,Highest Constructed Issuer,Errors
solr.edit.eitc.irs.gov,irs.gov,solr.edit.eitc.irs.gov,False,False,True,True,True,True,False,256,False,False,True,,,,,,,,,,
solr.edit.irs.gov,irs.gov,solr.edit.irs.gov,False,False,True,True,True,True,False,256,False,False,True,,,,,,,,,,
solr.edit.marketingexpress.irs.gov,irs.gov,solr.edit.marketingexpress.irs.gov,False,False,True,True,True,True,False,256,False,False,True,,,,,,,,,,
solr.edit.stayexempt.irs.gov,irs.gov,solr.edit.stayexempt.irs.gov,False,False,True,True,True,True,False,256,False,False,True,,,,,,,,,,
solrad-net.gsfc.nasa.gov,nasa.gov,solrad-net.gsfc.nasa.gov,False,False,False,True,True,True,False,256,False,False,False,,,,,,,,,,
solruat.opm.gov,opm.gov,solruat.opm.gov,False,False,False,True,True,True,False,256,False,False,False,,,,,,,,,,
soltest.opm.gov,opm.gov,soltest.opm.gov,False,False,False,True,True,True,False,256,False,False,False,,,,,,,,,,
solve-green-f5.lanl.gov,lanl.gov,solve-green-f5.lanl.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
solve.lanl.gov,lanl.gov,www.solve.lanl.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
solves.cr.usgs.gov,usgs.gov,solves.cr.usgs.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
soma.larc.nasa.gov,nasa.gov,soma.larc.nasa.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
son.ca.sandia.gov,sandia.gov,son.ca.sandia.gov,False,False,True,True,True,False,False,,True,False,True,,,,,,,,,,
sophia.er.usgs.gov,usgs.gov,sophia.er.usgs.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
sophia.lbl.gov,lbl.gov,sophia.lbl.gov,False,False,True,True,True,True,False,1024,True,False,True,,,,,,,,,,
soprweb.senate.gov,senate.gov,soprweb.senate.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
soprweb2.senate.gov,senate.gov,soprweb2.senate.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
sopsdatabase.ahrq.gov,ahrq.gov,sopsdatabase.ahrq.gov,False,False,False,True,True,True,False,521,False,False,False,,,,,,,,,,
sorry.fnal.gov,fnal.gov,sorry.fnal.gov,False,False,True,True,True,True,False,256,False,False,True,,,,,,,,,,
sortablestats.cdc.gov,cdc.gov,sortablestats.cdc.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
sortablestatsapi.cdc.gov,cdc.gov,sortablestatsapi.cdc.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
sos.fbi.gov,fbi.gov,sos.fbi.gov,False,False,False,False,True,True,False,256,False,False,False,,,,,,,,,,
sos.noaa.gov,noaa.gov,sos.noaa.gov,False,False,True,True,True,True,False,256,False,False,True,,,,,,,,,,
sosnet.dis.anl.gov,anl.gov,sosnet.dis.anl.gov,False,False,True,False,False,True,False,256,False,False,False,,,,,,,,,,
sotu.gop.gov,gop.gov,sotu.gop.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
soundwaves.er.usgs.gov,usgs.gov,soundwaves.er.usgs.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
soundwaves.usgs.gov,usgs.gov,soundwaves.usgs.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
sourcebook.od.nih.gov,nih.gov,sourcebook.od.nih.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
sourcecode.cio.gov,cio.gov,sourcecode.cio.gov,False,True,True,True,True,True,False,256,True,False,True,,,,,,,,,,
south.cit.nih.gov,nih.gov,south.cit.nih.gov,False,False,False,True,True,True,True,256,False,False,False,,,,,,,,,,
southafrica.peacecorps.gov,peacecorps.gov,southafrica.peacecorps.gov,False,False,True,True,True,True,False,256,False,False,True,,,,,,,,,,
southbronx.jobcorps.gov,jobcorps.gov,southbronx.jobcorps.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
southdakotafieldoffice.fws.gov,fws.gov,southdakotafieldoffice.fws.gov,False,False,False,False,True,True,False,256,True,False,True,,,,,,,,,,
southdakotapartners.fws.gov,fws.gov,southdakotapartners.fws.gov,False,False,False,False,True,True,False,256,True,False,True,,,,,,,,,,
southeast.fws.gov,fws.gov,southeast.fws.gov,False,False,False,False,True,True,False,256,True,False,True,,,,,,,,,,
southeast.va.gov,va.gov,www.southeast.va.gov,False,False,False,True,True,True,False,384,False,False,False,,,,,,,,,,
southeastlouisiana.fws.gov,fws.gov,southeastlouisiana.fws.gov,False,False,False,False,True,True,False,256,True,False,True,,,,,,,,,,
southernoregon.va.gov,va.gov,,,,,,,,,,,,,,,,,,,,,,
southlyncrp1.rtc.va.gov,va.gov,southlyncrp1.rtc.va.gov,False,False,True,True,True,True,False,384,False,False,True,,,,,,,,,,
southlyncrp2.rtc.va.gov,va.gov,southlyncrp2.rtc.va.gov,False,False,True,True,True,True,False,384,False,False,True,,,,,,,,,,
southlyncrp3.rtc.va.gov,va.gov,southlyncrp3.rtc.va.gov,False,False,True,True,True,True,False,384,False,False,True,,,,,,,,,,
southlyncrpowas.rtc.va.gov,va.gov,southlyncrpowas.rtc.va.gov,False,False,True,True,True,True,False,384,False,False,True,,,,,,,,,,
southport.jpl.nasa.gov,nasa.gov,southport.jpl.nasa.gov,False,False,True,True,True,False,False,,False,False,False,,,,,,,,,,
southskypeaccess.rtc.va.gov,va.gov,southskypeaccess.rtc.va.gov,False,True,True,True,True,True,False,256,True,False,True,,,,,,,,,,
southtexas.va.gov,va.gov,www.southtexas.va.gov,False,False,False,True,True,True,False,384,False,False,False,,,,,,,,,,
southwest.fws.gov,fws.gov,southwest.fws.gov,False,False,False,False,True,True,False,256,True,False,True,,,,,,,,,,
southwest.va.gov,va.gov,,,,,,,,,,,,,,,,,,,,,,
sp-oidc-sinatra.brody.identitysandbox.gov,identitysandbox.gov,sp-oidc-sinatra.brody.identitysandbox.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
sp-oidc-sinatra.dev.login.gov,login.gov,sp-oidc-sinatra.dev.login.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
sp-oidc-sinatra.dm.login.gov,login.gov,sp-oidc-sinatra.dm.login.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
sp-oidc-sinatra.int.login.gov,login.gov,sp-oidc-sinatra.int.login.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
sp-oidc-sinatra.jp.identitysandbox.gov,identitysandbox.gov,sp-oidc-sinatra.jp.identitysandbox.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
sp-oidc-sinatra.newdev.identitysandbox.gov,identitysandbox.gov,sp-oidc-sinatra.newdev.identitysandbox.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
sp-oidc-sinatra.qa.login.gov,login.gov,sp-oidc-sinatra.qa.login.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
sp-rails.brody.identitysandbox.gov,identitysandbox.gov,sp-rails.brody.identitysandbox.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
sp-rails.dev.login.gov,login.gov,sp-rails.dev.login.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
sp-rails.dm.login.gov,login.gov,sp-rails.dm.login.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
sp-rails.int.login.gov,login.gov,sp-rails.int.login.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
sp-rails.jp.identitysandbox.gov,identitysandbox.gov,sp-rails.jp.identitysandbox.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
sp-rails.newdev.identitysandbox.gov,identitysandbox.gov,sp-rails.newdev.identitysandbox.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
sp-rails.qa.login.gov,login.gov,sp-rails.qa.login.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
sp-sinatra.brody.identitysandbox.gov,identitysandbox.gov,sp-sinatra.brody.identitysandbox.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
sp-sinatra.dev.login.gov,login.gov,,,,,,,,,,,,,,,,,,,,,,
sp-sinatra.dm.login.gov,login.gov,,,,,,,,,,,,,,,,,,,,,,
sp-sinatra.int.login.gov,login.gov,sp-sinatra.int.login.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
sp-sinatra.jp.identitysandbox.gov,identitysandbox.gov,sp-sinatra.jp.identitysandbox.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
sp-sinatra.newdev.identitysandbox.gov,identitysandbox.gov,sp-sinatra.newdev.identitysandbox.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
sp-sinatra.qa.login.gov,login.gov,sp-sinatra.qa.login.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
sp-web.niddk.nih.gov,nih.gov,sp-web.niddk.nih.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
sp.ap.doe.gov,doe.gov,sp.ap.doe.gov,,,,,,,,,,,,,,,,,,,,,Connectivity not established.
sp.arsnet.usda.gov,usda.gov,sp.arsnet.usda.gov,False,False,True,True,True,True,False,256,True,False,True,,,,,,,,,,
sp.brody.identitysandbox.gov,identitysandbox.gov,sp.brody.identitysandbox.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
sp.ci.identitysandbox.gov,identitysandbox.gov,sp.ci.identitysandbox.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
sp.crissupb.identitysandbox.gov,identitysandbox.gov,sp.crissupb.identitysandbox.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
sp.dev.identitysandbox.gov,identitysandbox.gov,sp.dev.identitysandbox.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
sp.dev.login.gov,login.gov,sp.dev.login.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
sp.dm.login.gov,login.gov,sp.dm.login.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
sp.eota.energy.gov,energy.gov,sp.eota.energy.gov,False,False,True,True,True,True,False,384,False,False,False,,,,,,,,,,
sp.geoplatform.gov,geoplatform.gov,sp.geoplatform.gov,False,False,False,False,True,True,True,256,False,False,False,,,,,,,,,,
sp.int.login.gov,login.gov,sp.int.login.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
sp.jjg.identitysandbox.gov,identitysandbox.gov,sp.jjg.identitysandbox.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
sp.jp.identitysandbox.gov,identitysandbox.gov,sp.jp.identitysandbox.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
sp.newdev.identitysandbox.gov,identitysandbox.gov,sp.newdev.identitysandbox.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
sp.pt.identitysandbox.gov,identitysandbox.gov,sp.pt.identitysandbox.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
sp.qa.identitysandbox.gov,identitysandbox.gov,sp.qa.identitysandbox.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
sp.qa.login.gov,login.gov,sp.qa.login.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
sp.usatlas.bnl.gov,bnl.gov,sp.usatlas.bnl.gov,False,False,False,False,True,True,False,256,False,False,False,,,,,,,,,,
sp13dmztheme.inl.gov,inl.gov,sp13dmztheme.inl.gov,False,False,True,False,False,True,False,256,False,False,False,,,,,,,,,,
sp2.eota.energy.gov,energy.gov,sp2.eota.energy.gov,False,False,True,True,True,True,False,384,False,False,False,,,,,,,,,,
sp2013-bp-f5.lanl.gov,lanl.gov,sp2013-bp-f5.lanl.gov,False,True,True,False,False,False,False,,True,False,True,,,,,,,,,,
sp2013-p-access-apps.lanl.gov,lanl.gov,sp2013-p-access-apps.lanl.gov,False,True,True,False,False,False,False,,True,False,True,,,,,,,,,,
sp2013-p-f5.lanl.gov,lanl.gov,sp2013-p-f5.lanl.gov,False,True,True,False,False,False,False,,True,False,True,,,,,,,,,,
sp2013-p-hns-f5.lanl.gov,lanl.gov,sp2013-p-hns-f5.lanl.gov,False,True,True,False,False,False,False,,True,False,True,,,,,,,,,,
sp2013-p-redirects-f5.lanl.gov,lanl.gov,sp2013-p-redirects-f5.lanl.gov,False,True,True,False,False,False,False,,True,False,True,,,,,,,,,,
sp2013-p-ssf-f5-oce.lanl.gov,lanl.gov,sp2013-p-ssf-f5-oce.lanl.gov,False,True,True,False,False,False,False,,True,False,True,,,,,,,,,,
sp2013-p-ssf-f5.lanl.gov,lanl.gov,sp2013-p-ssf-f5.lanl.gov,False,True,True,False,False,False,False,,True,False,True,,,,,,,,,,
sp2013-p-ws01-f5.lanl.gov,lanl.gov,sp2013-p-ws01-f5.lanl.gov,False,True,True,False,False,False,False,,True,False,True,,,,,,,,,,
sp2013-p-ws02-f5.lanl.gov,lanl.gov,sp2013-p-ws02-f5.lanl.gov,False,True,True,False,False,False,False,,True,False,True,,,,,,,,,,
spa.gpo.gov,gpo.gov,spa.gpo.gov,False,False,False,True,True,True,False,384,False,False,False,,,,,,,,,,
space-academy.grc.nasa.gov,nasa.gov,space-academy.grc.nasa.gov,False,False,True,True,True,False,False,,False,False,False,,,,,,,,,,
space-geodesy.gsfc.nasa.gov,nasa.gov,space-geodesy.gsfc.nasa.gov,False,False,True,True,True,True,False,384,False,False,False,,,,,,,,,,
space-geodesy.nasa.gov,nasa.gov,space-geodesy.nasa.gov,False,False,True,True,True,True,False,384,False,False,False,,,,,,,,,,
space-new.jpl.nasa.gov,nasa.gov,space-new.jpl.nasa.gov,False,False,False,False,True,True,True,521,False,False,False,,,,,,,,,,
space-power.grc.nasa.gov,nasa.gov,space-power.grc.nasa.gov,False,False,True,True,True,False,False,,False,False,False,,,,,,,,,,
space.arc.nasa.gov,nasa.gov,space.arc.nasa.gov,False,False,False,False,True,True,True,256,False,False,False,,,,,,,,,,
space.commerce.gov,commerce.gov,,,,,,,,,,,,,,,,,,,,,,
space.jpl.nasa.gov,nasa.gov,space.jpl.nasa.gov,False,False,False,False,True,True,True,521,False,False,False,,,,,,,,,,
space.ndc.nasa.gov,nasa.gov,space.ndc.nasa.gov,False,False,False,False,True,True,True,256,False,False,False,,,,,,,,,,
spacecomm.nasa.gov,nasa.gov,www.spacecomm.nasa.gov,False,False,True,True,True,True,False,256,False,False,True,,,,,,,,,,
spacecommunications.nasa.gov,nasa.gov,www.spacecommunications.nasa.gov,False,False,True,True,True,True,False,256,False,False,True,,,,,,,,,,
spacecube.gsfc.nasa.gov,nasa.gov,spacecube.gsfc.nasa.gov,False,False,False,False,True,True,True,256,False,False,False,,,,,,,,,,
spacecube.nasa.gov,nasa.gov,spacecube.nasa.gov,False,False,False,False,True,True,True,256,False,False,False,,,,,,,,,,
spaceflight.nasa.gov,nasa.gov,spaceflight.nasa.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
spaceflightsystems.grc.nasa.gov,nasa.gov,spaceflightsystems.grc.nasa.gov,False,False,True,True,True,False,False,,False,False,False,,,,,,,,,,
spacelifesciences.nasa.gov,nasa.gov,spacelifesciences.nasa.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
spacelink.msfc.nasa.gov,nasa.gov,www.spacelink.msfc.nasa.gov,False,False,False,False,True,True,True,256,False,False,False,,,,,,,,,,
spacelink.nasa.gov,nasa.gov,spacelink.nasa.gov,False,False,False,False,True,True,True,256,False,False,False,,,,,,,,,,
spacemath.gsfc.nasa.gov,nasa.gov,spacemath.gsfc.nasa.gov,False,False,False,False,True,True,True,256,False,False,False,,,,,,,,,,
spacemed.jsc.nasa.gov,nasa.gov,spacemed.jsc.nasa.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
spacemed.nasa.gov,nasa.gov,spacemed.nasa.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
spacenetwork.gsfc.nasa.gov,nasa.gov,spacenetwork.gsfc.nasa.gov,False,False,False,False,True,True,True,256,False,False,False,,,,,,,,,,
spacephysics.msfc.nasa.gov,nasa.gov,spacephysics.msfc.nasa.gov,False,False,False,False,True,True,True,256,False,False,False,,,,,,,,,,
spacephysics.nsstc.nasa.gov,nasa.gov,spacephysics.nsstc.nasa.gov,False,False,False,False,True,True,True,256,False,False,False,,,,,,,,,,
spaceplace.nasa.gov,nasa.gov,spaceplace.nasa.gov,False,False,False,True,True,True,False,256,False,False,False,,,,,,,,,,
spaceradiation.jsc.nasa.gov,nasa.gov,spaceradiation.jsc.nasa.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
spaceradiation.larc.nasa.gov,nasa.gov,spaceradiation.larc.nasa.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
spacescience.arc.nasa.gov,nasa.gov,spacescience.arc.nasa.gov,False,False,False,False,True,True,True,256,False,False,False,,,,,,,,,,
spacescience.hq.nasa.gov,nasa.gov,spacescience.hq.nasa.gov,False,False,False,True,True,True,True,256,False,False,False,,,,,,,,,,
spacescience.msfc.nasa.gov,nasa.gov,spacescience.msfc.nasa.gov,False,False,False,False,True,True,True,256,False,False,False,,,,,,,,,,
spacescience.nasa.gov,nasa.gov,spacescience.nasa.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
spaceshuttlertf.larc.nasa.gov,nasa.gov,spaceshuttlertf.larc.nasa.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
spacesounds.msfc.nasa.gov,nasa.gov,spacesounds.msfc.nasa.gov,False,False,False,False,True,True,True,256,False,False,False,,,,,,,,,,
spacestationlive.jsc.nasa.gov,nasa.gov,spacestationlive.jsc.nasa.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
spacestationlive.nasa.gov,nasa.gov,spacestationlive.nasa.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
spacetox.nasa.gov,nasa.gov,spacetox.nasa.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
spacewalk-desktop.nci.nih.gov,nih.gov,spacewalk-desktop.nci.nih.gov,False,False,False,True,True,True,True,521,False,False,False,,,,,,,,,,
spaceweather.noaa.gov,noaa.gov,spaceweather.noaa.gov,,,,,,,,,,,,,,,,,,,,,Connectivity not established.
spade.niaid.nih.gov,nih.gov,spade.niaid.nih.gov,False,False,True,True,True,True,True,256,False,False,False,,,,,,,,,,
span.state.gov,state.gov,span.state.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
spanish.iaf.gov,iaf.gov,spanish.iaf.gov,False,False,True,True,True,True,False,521,False,False,True,,,,,,,,,,
spar.inl.gov,inl.gov,spar.inl.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
sparq.doleta.gov,doleta.gov,www.sparq.doleta.gov,False,False,False,True,True,True,False,384,False,False,False,,,,,,,,,,
sparrow.epa.gov,epa.gov,sparrow.epa.gov,False,False,True,True,True,True,True,256,False,False,False,,,,,,,,,,
spars-cmhs.samhsa.gov,samhsa.gov,spars-cmhs.samhsa.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
spars-csap.samhsa.gov,samhsa.gov,spars-csap.samhsa.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
spars-csap2.samhsa.gov,samhsa.gov,spars-csap2.samhsa.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
spars-csat.samhsa.gov,samhsa.gov,spars-csat.samhsa.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
spars-lc.samhsa.gov,samhsa.gov,spars-lc.samhsa.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
spars-rpt.samhsa.gov,samhsa.gov,spars-rpt.samhsa.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
spars-sts.samhsa.gov,samhsa.gov,spars-sts.samhsa.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
spars-ta.samhsa.gov,samhsa.gov,,,,,,,,,,,,,,,,,,,,,,
spars-upload-csat.samhsa.gov,samhsa.gov,spars-upload-csat.samhsa.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
spars.samhsa.gov,samhsa.gov,spars.samhsa.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
spass.uscp.gov,uscp.gov,spass.uscp.gov,False,False,False,False,True,True,False,521,False,False,False,,,,,,,,,,
spawar.usajobs.gov,usajobs.gov,spawar.usajobs.gov,False,False,False,True,True,True,False,256,False,False,False,,,,,,,,,,
spc.nssl.noaa.gov,noaa.gov,spc.nssl.noaa.gov,False,False,True,True,True,True,True,256,False,False,False,,,,,,,,,,
spcollab.pnnl.gov,pnnl.gov,spcollab.pnnl.gov,False,False,True,True,True,True,False,384,False,False,False,,,,,,,,,,
spdatawarehouse.fas.gsa.gov,gsa.gov,spdatawarehouse.fas.gsa.gov,False,False,False,True,True,True,True,256,False,False,True,,,,,,,,,,
spdf.gsfc.nasa.gov,nasa.gov,spdf.gsfc.nasa.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
spdf.sci.gsfc.nasa.gov,nasa.gov,spdf.sci.gsfc.nasa.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
spe.lbl.gov,lbl.gov,spe.lbl.gov,False,False,True,False,False,True,False,1024,False,False,True,,,,,,,,,,
speaker.house.gov,house.gov,speaker.house.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
speakerassets.house.gov,house.gov,speakerassets.house.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
speakerinvitation.state.gov,state.gov,speakerinvitation.state.gov,False,False,True,True,True,True,False,256,False,False,True,,,,,,,,,,
speakerkit.state.gov,state.gov,speakerkit.state.gov,False,False,True,True,True,True,False,256,False,False,True,,,,,,,,,,
speakerrequest.state.gov,state.gov,speakerrequest.state.gov,False,False,True,True,True,True,False,256,False,False,True,,,,,,,,,,
speakers.grc.nasa.gov,nasa.gov,speakers.grc.nasa.gov,False,False,True,True,True,False,False,,False,False,False,,,,,,,,,,
speakup.aoc.gov,aoc.gov,speakup.aoc.gov,False,False,False,True,True,True,False,256,False,False,False,,,,,,,,,,
spec.jpl.nasa.gov,nasa.gov,spec.jpl.nasa.gov,False,False,False,False,True,True,True,570,False,False,False,,,,,,,,,,
specialaccessfiling.fcc.gov,fcc.gov,specialaccessfiling.fcc.gov,False,False,True,True,True,True,False,256,False,False,True,,,,,,,,,,
specialcollections.nal.usda.gov,usda.gov,specialcollections.nal.usda.gov,False,False,True,True,True,True,False,384,False,False,True,,,,,,,,,,
specialist.nlm.nih.gov,nih.gov,specialist.nlm.nih.gov,False,False,True,True,True,True,True,256,False,False,False,,,,,,,,,,
specialreports.fcc.gov,fcc.gov,specialreports.fcc.gov,False,False,True,True,True,True,False,256,False,False,True,,,,,,,,,,
species.fws.gov,fws.gov,species.fws.gov,False,False,False,False,True,True,False,256,True,False,True,,,,,,,,,,
specimens.cancer.gov,cancer.gov,specimens.cancer.gov,False,False,True,True,True,True,True,256,False,False,False,,,,,,,,,,
speclab.cr.usgs.gov,usgs.gov,,,,,,,,,,,,,,,,,,,,,,
speclib.jpl.nasa.gov,nasa.gov,speclib.jpl.nasa.gov,False,False,False,False,True,True,True,256,False,False,False,,,,,,,,,,
specs.epa.gov,epa.gov,specs.epa.gov,False,False,False,True,True,True,True,256,False,False,False,,,,,,,,,,
specsintact.ksc.nasa.gov,nasa.gov,specsintact.ksc.nasa.gov,False,False,False,True,True,True,False,384,False,False,False,,,,,,,,,,
spectrum.nasa.gov,nasa.gov,www.spectrum.nasa.gov,False,False,True,True,True,True,False,256,False,False,True,,,,,,,,,,
spectrum.niaaa.nih.gov,nih.gov,www.spectrum.niaaa.nih.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
speier.house.gov,house.gov,speier.house.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
sphenix.bnl.gov,bnl.gov,www.sphenix.bnl.gov,False,False,True,True,True,False,False,,False,False,True,,,,,,,,,,
sphere.jpl.nasa.gov,nasa.gov,sphere.jpl.nasa.gov,False,False,False,False,True,True,False,521,False,False,False,,,,,,,,,,
spider.adlnet.gov,adlnet.gov,spider.adlnet.gov,False,False,True,True,True,True,False,256,False,False,True,,,,,,,,,,
spidernaut.jsc.nasa.gov,nasa.gov,spidernaut.jsc.nasa.gov,False,False,True,True,True,False,False,,False,False,False,,,,,,,,,,
spiderwiki-web-f5.lanl.gov,lanl.gov,spiderwiki-web-f5.lanl.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
spin.niddk.nih.gov,nih.gov,spin.niddk.nih.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
spinoff.nasa.gov,nasa.gov,spinoff.nasa.gov,False,False,True,True,True,True,False,1024,False,False,False,,,,,,,,,,
spinoff.ndc.nasa.gov,nasa.gov,spinoff.ndc.nasa.gov,False,False,True,True,True,True,False,1024,False,False,False,,,,,,,,,,
spiritlake.nsopw.gov,nsopw.gov,spiritlake.nsopw.gov,False,False,True,True,True,True,False,256,False,False,True,,,,,,,,,,
spis.cit.nih.gov,nih.gov,spis.cit.nih.gov,False,False,True,True,True,True,True,256,False,False,False,,,,,,,,,,
spitsus.fws.gov,fws.gov,spitsus.fws.gov,False,False,False,False,True,True,False,256,True,False,True,,,,,,,,,,
spl.gsfc.nasa.gov,nasa.gov,spl.gsfc.nasa.gov,False,False,False,False,True,True,True,256,False,False,False,,,,,,,,,,
spl.gsfc.nasa.gov@gpl.gsfc.nasa.gov,nasa.gov,spl.gsfc.nasa.gov@gpl.gsfc.nasa.gov,,,,,,,,,,,,,,,,,,,,,Connectivity not established.
splimage.nlm.nih.gov,nih.gov,splimage.nlm.nih.gov,False,False,True,True,True,True,False,384,False,False,False,,,,,,,,,,
splunk.web.sandia.gov,sandia.gov,splunk.web.sandia.gov,False,False,True,True,True,False,False,,True,False,True,,,,,,,,,,
spo.gsfc.nasa.gov,nasa.gov,spo.gsfc.nasa.gov,False,False,False,False,True,True,True,256,False,False,False,,,,,,,,,,
spo.nmfs.noaa.gov,noaa.gov,spo.nmfs.noaa.gov,False,False,False,False,True,True,False,256,False,False,False,,,,,,,,,,
spofficeext01.pnnl.gov,pnnl.gov,spofficeext01.pnnl.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
spokane.va.gov,va.gov,www.spokane.va.gov,False,False,False,True,True,True,False,384,False,False,False,,,,,,,,,,
spokanetribe.nsopw.gov,nsopw.gov,spokanetribe.nsopw.gov,False,False,True,True,True,True,False,256,False,False,True,,,,,,,,,,
sportal.noc.noaa.gov,noaa.gov,sportal.noc.noaa.gov,False,False,True,True,True,False,False,,False,False,False,,,,,,,,,,
sports.larc.nasa.gov,nasa.gov,sports.larc.nasa.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
sportsfieldmonitoring.lbl.gov,lbl.gov,sportsfieldmonitoring.lbl.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
spot.lbl.gov,lbl.gov,spot.lbl.gov,False,False,True,True,True,True,False,570,False,False,False,,,,,,,,,,
