Domain,Base Domain,censys-snapshot,rdns-snapshot,dap,eot2016,parents
savm0204lx.sandia.gov,sandia.gov,False,True,False,False,False
savm0205lx.sandia.gov,sandia.gov,False,True,False,False,False
savm0206lx.sandia.gov,sandia.gov,False,True,False,False,False
savm0207lx.sandia.gov,sandia.gov,False,True,False,False,False
savm0208lx.sandia.gov,sandia.gov,False,True,False,False,False
savm0209lx.sandia.gov,sandia.gov,False,True,False,False,False
savm0210lx.sandia.gov,sandia.gov,False,True,False,False,False
savm0211lx.sandia.gov,sandia.gov,False,True,False,False,False
savm0212lx.sandia.gov,sandia.gov,False,True,False,False,False
sawho04.eop.gov,eop.gov,False,False,False,True,False
sawho14.eop.gov,eop.gov,False,False,False,True,False
sawpt.iac.anl.gov,anl.gov,False,True,False,False,False
sawti.fs.fed.us,fs.fed.us,True,False,False,False,False
sawyer-dev.easdev.edc.usda.gov,usda.gov,True,False,False,False,False
sawyer-stage.easdev.edc.usda.gov,usda.gov,True,False,False,False,False
saxp001.sandia.gov,sandia.gov,False,False,False,True,False
saxton.house.gov,house.gov,False,False,False,True,False
sayatnova.jpl.nasa.gov,nasa.gov,False,False,False,True,False
saz.fnal.gov,fnal.gov,False,False,False,True,False
sb.macpac.gov,macpac.gov,True,False,False,False,False
sb1.llnl.gov,llnl.gov,False,False,False,True,False
sb10.llnl.gov,llnl.gov,False,False,False,True,False
sb2.llnl.gov,llnl.gov,False,False,False,True,False
sb20.lbl.gov,lbl.gov,False,False,False,True,False
sb3.lbl.gov,lbl.gov,False,False,False,True,False
sb7.llnl.gov,llnl.gov,False,False,False,True,False
sb9.llnl.gov,llnl.gov,False,False,False,True,False
sba.ecpic.gov,ecpic.gov,True,False,True,True,False
sbageotask.larc.nasa.gov,nasa.gov,True,True,False,True,False
sbalearning.sites.usa.gov,usa.gov,True,False,False,False,False
sbaonline.sba.gov,sba.gov,False,False,False,True,False
sbatest.ecpic.gov,ecpic.gov,True,False,False,True,False
sbax.sba.gov,sba.gov,True,False,False,False,False
sbc.anl.gov,anl.gov,True,True,False,True,False
sbc.gsfc.nasa.gov,nasa.gov,False,False,False,True,False
sbc.ha.usaid.gov,usaid.gov,True,False,False,False,False
sbc.in.usaid.gov,usaid.gov,True,False,False,False,False
sbc.iz.usaid.gov,usaid.gov,True,False,False,False,False
sbc.nist.gov,nist.gov,False,False,False,True,False
sbc.senate.gov,senate.gov,True,False,False,True,False
sbc.trade.gov,trade.gov,False,False,False,True,False
sbc.usaid.gov,usaid.gov,True,False,False,True,False
sbc2011.gsfc.nasa.gov,nasa.gov,False,False,False,True,False
sbc2012.ofda.gov,ofda.gov,False,True,False,False,False
sbconf.cit.nih.gov,nih.gov,False,False,False,True,False
sbcqa.usaid.gov,usaid.gov,False,True,False,False,False
sbcr.nrc-gateway.gov,nrc-gateway.gov,False,False,False,True,False
sbd.nist.gov,nist.gov,False,False,False,True,False
sbdchero.challenge.gov,challenge.gov,False,False,False,True,False
sbdr-dev.snafu.cr.usgs.gov,usgs.gov,False,False,True,False,False
sbdr-staging.snafu.cr.usgs.gov,usgs.gov,False,False,True,False,False
sbdr.lbl.gov,lbl.gov,False,False,False,True,False
sbecs.treas.gov,treas.gov,True,True,False,True,False
sbecstest.treas.gov,treas.gov,False,True,False,False,False
sbgg.jpl.nasa.gov,nasa.gov,False,False,False,True,False
sbicweb.sba.gov,sba.gov,False,True,False,False,False
sbir-cancercontrol.cancer.gov,cancer.gov,False,False,True,True,False
sbir.cancer.gov,cancer.gov,True,False,True,True,False
sbir.dhs.gov,dhs.gov,True,False,False,True,False
sbir.er.doe.gov,doe.gov,False,False,False,True,False
sbir.grc.nasa.gov,nasa.gov,False,False,False,True,False
sbir.gsfc.nasa.gov,nasa.gov,True,False,False,True,False
sbir.hq.nasa.gov,nasa.gov,False,False,False,True,False
sbir.jpl.nasa.gov,nasa.gov,False,False,False,True,False
sbir.larc.nasa.gov,nasa.gov,False,False,False,True,False
sbir.nasa.gov,nasa.gov,True,False,False,True,False
sbir.nih.gov,nih.gov,True,True,True,True,False
sbir2-12c.st.dhs.gov,dhs.gov,True,True,False,False,False
sbir2-stage.st.dhs.gov,dhs.gov,False,True,False,False,False
sbir2-test.st.dhs.gov,dhs.gov,True,True,True,False,False
sbir2.st.dhs.gov,dhs.gov,True,False,True,True,False
sbirhof.challenge.gov,challenge.gov,False,False,False,True,False
sbirhof2013.challenge.gov,challenge.gov,False,False,False,True,False
sbirsurvey.science.energy.gov,energy.gov,True,True,False,False,False
sbirt.samhsa.gov,samhsa.gov,False,False,False,True,False
sbis.doe.gov,doe.gov,True,True,False,False,False
sbis.hss.doe.gov,doe.gov,False,False,False,True,False
sbl-neutrinos.fnal.gov,fnal.gov,False,False,False,True,False
sbl.lbl.gov,lbl.gov,True,False,False,True,False
sblarson.jpl.nasa.gov,nasa.gov,False,False,False,True,False
sblweb.ncifcrf.gov,ncifcrf.gov,False,False,False,True,False
sbm.opm.gov,opm.gov,False,False,False,True,False
sbmart.usaid.gov,usaid.gov,False,False,True,False,False
sbms-authqa.bnl.gov,bnl.gov,False,False,False,True,False
sbms-help.bnl.gov,bnl.gov,False,False,False,True,False
sbms-qa.bnl.gov,bnl.gov,False,False,False,True,False
sbms.bnl.gov,bnl.gov,True,False,False,True,False
sbms.ornl.gov,ornl.gov,False,False,False,True,False
sbms.pnl.gov,pnl.gov,False,False,False,True,False
sbms.science.doe.gov,doe.gov,False,False,False,True,False
sbn-docdb.fnal.gov,fnal.gov,False,False,False,True,False
sbn-nd.fnal.gov,fnal.gov,False,False,False,True,False
sbn.fnal.gov,fnal.gov,False,False,False,True,False
sbn.pds.nasa.gov,nasa.gov,True,False,False,True,False
sbnms.nos.noaa.gov,noaa.gov,False,False,False,True,False
sbny.uscourts.gov,uscourts.gov,False,False,False,True,False
sbo.faa.gov,faa.gov,True,False,False,True,False
sbo.lanl.gov,lanl.gov,False,False,False,True,False
sbo.od.nih.gov,nih.gov,False,False,False,True,False
sbotest.faa.gov,faa.gov,False,False,False,True,False
sbp.noaa.gov,noaa.gov,False,False,False,True,False
sbrblood.nhgri.nih.gov,nih.gov,True,True,False,True,False
sbrg.irs.gov,irs.gov,False,False,False,True,False
sbrs.hhs.gov,hhs.gov,True,True,False,True,False
sbrsfa.pnnl.gov,pnnl.gov,False,False,False,True,False
sbrsfa.velo.pnnl.gov,pnnl.gov,False,True,False,False,False
sbs.nichd.nih.gov,nih.gov,True,False,False,False,False
sbsc.wr.usgs.gov,usgs.gov,True,False,True,True,False
sbsp-limb.nichd.nih.gov,nih.gov,False,False,False,True,False
sbsp.nichd.nih.gov,nih.gov,False,False,False,True,False
sbtrainingtest.hhs.gov,hhs.gov,False,False,False,True,False
sbtribes.nsopw.gov,nsopw.gov,False,False,False,True,False
sbts-green-f5.lanl.gov,lanl.gov,False,True,False,False,False
sbts.lanl.gov,lanl.gov,True,False,False,True,False
sbuv2.gsfc.nasa.gov,nasa.gov,True,True,False,True,False
sbx.mcc.gov,mcc.gov,False,False,True,True,False
sbx9605.ibb.gov,ibb.gov,False,False,False,True,False
sc-bro.nhlbi.nih.gov,nih.gov,True,False,True,False,False
sc-info.jpl.nasa.gov,nasa.gov,False,False,False,True,False
sc-programs.llnl.gov,llnl.gov,False,False,False,True,False
sc.bnl.gov,bnl.gov,False,False,False,True,False
sc.cict.nasa.gov,nasa.gov,False,False,False,True,False
sc.doe.gov,doe.gov,False,False,False,True,False
sc.dr.del1.nhtsa.gov,nhtsa.gov,False,False,False,True,False
sc.egov.usda.gov,usda.gov,True,True,False,True,False
sc.jpl.nasa.gov,nasa.gov,False,False,False,True,False
sc.nrcs.usda.gov,usda.gov,True,False,False,True,False
sc.osti.gov,osti.gov,True,True,False,False,False
sc.prod.del1.nhtsa.gov,nhtsa.gov,False,False,False,True,False
sc.prod.del2.nhtsa.gov,nhtsa.gov,False,False,False,True,False
sc.prod.prev.nhtsa.gov,nhtsa.gov,False,False,False,True,False
sc.sandia.gov,sandia.gov,False,False,False,True,False
sc.usda.gov,usda.gov,False,False,False,True,False
sc.water.usgs.gov,usgs.gov,False,False,True,True,False
sc.waterdata.usgs.gov,usgs.gov,False,False,False,True,False
sc0323.sc.blm.gov,blm.gov,False,False,False,True,False
sc09.anl.gov,anl.gov,False,False,False,True,False
sc11.anl.gov,anl.gov,False,False,False,True,False
sc12.anl.gov,anl.gov,False,False,False,True,False
sc159.tc.faa.gov,faa.gov,False,False,False,True,False
sc2000.fnal.gov,fnal.gov,False,False,False,True,False
sc2000.gsa.gov,gsa.gov,False,False,False,True,False
sc2001.fnal.gov,fnal.gov,False,False,False,True,False
sc2760.sc.blm.gov,blm.gov,False,False,False,True,False
sc2792.sc.blm.gov,blm.gov,False,False,False,True,False
sc2897.sc.blm.gov,blm.gov,False,False,False,True,False
sc2903.sc.blm.gov,blm.gov,False,False,False,True,False
sc2906.sc.blm.gov,blm.gov,False,False,False,True,False
sc94.ameslab.gov,ameslab.gov,False,False,False,True,False
scab.pw.usda.gov,usda.gov,False,False,False,True,False
scalability.llnl.gov,llnl.gov,False,False,False,True,False
scale.ornl.gov,ornl.gov,False,False,False,True,False
scalerts.science.energy.gov,energy.gov,False,False,False,True,False
scalise.house.gov,house.gov,False,False,False,True,False
scaliseforms.house.gov,house.gov,False,False,False,True,False
scamp.wr.usgs.gov,usgs.gov,False,False,False,True,False
scan-now.gsfc.nasa.gov,nasa.gov,True,False,False,False,False
scan.cict.nasa.gov,nasa.gov,False,False,False,True,False
scanner.cme.nist.gov,nist.gov,False,False,False,True,False
scanpath.arc.nasa.gov,nasa.gov,False,False,False,True,False
scantestbed.grc.nasa.gov,nasa.gov,True,False,True,True,False
scap.hq.nasa.gov,nasa.gov,True,False,True,True,False
scap.internal.nist.gov,nist.gov,False,False,True,False,False
scap.nist.gov,nist.gov,True,False,True,True,False
scapa.bnl.gov,bnl.gov,False,False,False,True,False
scargo.sandia.gov,sandia.gov,True,True,False,False,False
scarpia.lbl.gov,lbl.gov,False,False,False,True,False
scarroy.csu891.sandia.gov,sandia.gov,False,False,False,True,False
scarweb.sandia.gov,sandia.gov,True,True,False,False,False
scarwgg.usgs.gov,usgs.gov,False,False,False,True,False
scat.nsopw.gov,nsopw.gov,False,False,False,True,False
scatterbrain.ssd.ornl.gov,ornl.gov,False,False,False,True,False
scb.gsfc.nasa.gov,nasa.gov,False,False,False,True,False
scb.uscourts.gov,uscourts.gov,False,True,False,True,False
scb1.larc.nasa.gov,nasa.gov,False,False,False,True,False
scc.nrel.gov,nrel.gov,False,False,False,True,False
scclia.cms.gov,cms.gov,True,False,False,False,False
sccliatest.cms.gov,cms.gov,True,False,False,False,False
sccliaval.cms.gov,cms.gov,True,False,False,False,False
sccmexternal.sandia.gov,sandia.gov,True,False,False,False,False
sccoos.jpl.nasa.gov,nasa.gov,False,False,False,True,False
sccr.nichd.nih.gov,nih.gov,False,False,False,True,False
scd.uscourts.gov,uscourts.gov,True,True,False,True,False
scdap.inel.gov,inel.gov,False,False,False,True,False
sce.doc.gov,doc.gov,False,False,False,True,False
sce.gsfc.nasa.gov,nasa.gov,False,False,False,True,False
scenarios.globalchange.gov,globalchange.gov,False,False,False,True,False
scet07.lbl.gov,lbl.gov,False,False,False,True,False
scfm.ornl.gov,ornl.gov,False,False,False,True,False
scg.nichd.nih.gov,nih.gov,False,False,False,True,False
scgf.orau.gov,orau.gov,False,True,False,True,False
scgradfellowship.science.doe.gov,doe.gov,False,False,False,True,False
schakowsky.house.gov,house.gov,False,False,False,True,False
schatz.senate.gov,senate.gov,True,False,False,True,False
schauer.house.gov,house.gov,False,False,False,True,False
scheck.nist.gov,nist.gov,False,False,False,True,False
sched.wff.nasa.gov,nasa.gov,False,False,False,True,False
schedule.aps.anl.gov,anl.gov,True,False,False,True,False
schedule.cc.nih.gov,nih.gov,True,True,False,False,False
schedule.cdscc.nasa.gov,nasa.gov,False,False,False,True,False
scheduler.ors.od.nih.gov,nih.gov,True,True,False,True,False
scheduler.tva.gov,tva.gov,True,False,False,False,False
schedules.ps.bnl.gov,bnl.gov,False,False,False,True,False
scheduling.faa.gov,faa.gov,True,False,False,False,False
schemas.drtest.usajobs.gov,usajobs.gov,True,False,False,False,False
schemas.nist.gov,nist.gov,True,False,False,False,False
schemas.pebblebeach.usajobs.gov,usajobs.gov,True,False,False,False,False
schemas.test.usajobs.gov,usajobs.gov,True,True,False,False,False
schemas.uat.usajobs.gov,usajobs.gov,True,False,False,False,False
schemas.usajobs.gov,usajobs.gov,False,False,False,True,False
schematics.nas.nasa.gov,nasa.gov,True,True,False,False,False
schematics.nasa.gov,nasa.gov,True,False,False,False,False
schemm.nlm.nih.gov,nih.gov,True,False,False,False,False
schenck.jobcorps.gov,jobcorps.gov,False,False,False,True,False
schiff.house.gov,house.gov,False,False,False,True,False
schiffforms.house.gov,house.gov,False,False,False,True,False
schilling.house.gov,house.gov,False,False,False,True,False
schillingforms.house.gov,house.gov,False,False,False,True,False
schirra.njwg.cap.gov,cap.gov,False,False,False,True,False
schmidt.house.gov,house.gov,False,False,False,True,False
schmitz.fnal.gov,fnal.gov,False,False,False,True,False
schneider.house.gov,house.gov,False,False,False,True,False
schneider.ncifcrf.gov,ncifcrf.gov,False,False,False,True,False
schock.house.gov,house.gov,False,False,False,True,False
schockforms.house.gov,house.gov,False,False,False,True,False
schola.msd.anl.gov,anl.gov,False,False,False,True,False
scholarappadmin.udall.gov,udall.gov,True,False,False,False,False
scholars.llnl.gov,llnl.gov,False,False,False,True,False
scholarship.ihs.gov,ihs.gov,False,False,False,True,False
scholarshipapp.udall.gov,udall.gov,True,False,False,True,False
scholarships.em.doe.gov,doe.gov,False,False,False,True,False
schoolmeals.nal.usda.gov,usda.gov,False,False,False,True,False
schools.dl.ed.gov,ed.gov,False,False,False,True,False
schooner.niaid.nih.gov,nih.gov,False,False,False,True,False
schrader.house.gov,house.gov,False,False,False,True,False
schraderforms.house.gov,house.gov,False,False,False,True,False
schrock.house.gov,house.gov,False,False,False,True,False
schroedinger.chm.bnl.gov,bnl.gov,False,False,False,True,False
schroedinger.jpl.nasa.gov,nasa.gov,False,False,False,True,False
schumer.senate.gov,senate.gov,True,False,False,True,False
schuylkill.nws.noaa.gov,noaa.gov,False,False,False,True,False
schwartz.house.gov,house.gov,False,False,False,True,False
schwarz.house.gov,house.gov,False,False,False,True,False
schweiker.njwg.cap.gov,cap.gov,False,False,False,True,False
schweikert.house.gov,house.gov,False,False,False,True,False
schweikertforms.house.gov,house.gov,False,False,False,True,False
sci-images.niehs.nih.gov,nih.gov,False,False,False,True,False
sci-queri.research.med.va.gov,va.gov,False,False,False,True,False
sci.doe.gov,doe.gov,False,False,False,True,False
sci.usda.gov,usda.gov,False,False,False,True,False
sci.va.gov,va.gov,True,False,True,True,False
scia.senate.gov,senate.gov,False,False,False,True,False
sciad.jsc.nasa.gov,nasa.gov,False,False,False,True,False
scicolloq.gsfc.nasa.gov,nasa.gov,True,True,True,True,False
scidac-new.ca.sandia.gov,sandia.gov,False,False,False,True,False
scidac-test.ornl.gov,ornl.gov,False,False,False,True,False
scidac.ca.sandia.gov,sandia.gov,False,False,False,True,False
scidac.nersc.gov,nersc.gov,False,False,False,True,False
scidems.house.gov,house.gov,False,False,False,True,False
scied-web.pppl.gov,pppl.gov,False,True,False,True,False
scied.bnl.gov,bnl.gov,False,False,False,True,False
scied.science.doe.gov,doe.gov,False,False,False,True,False
science-atol.larc.nasa.gov,nasa.gov,True,True,False,False,False
science-ed.pnl.gov,pnl.gov,False,False,False,True,False
science-ed.pnnl.gov,pnnl.gov,False,False,False,True,False
science-edu-temp.larc.nasa.gov,nasa.gov,False,False,False,True,False
science-edu.larc.nasa.gov,nasa.gov,True,True,False,True,False
science-education.nih.gov,nih.gov,False,False,False,True,False
science-education.pppl.gov,pppl.gov,False,False,False,True,False
science-oasis.larc.nasa.gov,nasa.gov,True,True,False,False,False
science-wb.house.gov,house.gov,False,False,False,True,False
science.america.gov,america.gov,False,False,False,True,False
science.arm.gov,arm.gov,False,False,False,True,False
science.community.nasa.gov,nasa.gov,False,False,False,True,False
science.data.gov,data.gov,True,False,False,False,False
science.doe.gov,doe.gov,True,False,False,True,False
science.education.ha.nih.gov,nih.gov,False,False,False,True,False
science.education.nih.gov,nih.gov,True,False,False,True,False
science.education2.od.nih.gov,nih.gov,False,False,False,True,False
science.energy.gov,energy.gov,True,True,False,True,False
science.fws.gov,fws.gov,False,False,False,True,False
science.gsfc.nasa.gov,nasa.gov,True,True,True,True,False
science.house.gov,house.gov,False,False,False,True,False
science.hq.nasa.gov,nasa.gov,True,False,False,True,False
science.jpl.nasa.gov,nasa.gov,False,False,False,True,False
science.ksc.nasa.gov,nasa.gov,True,True,True,True,False
science.lanl.gov,lanl.gov,False,False,False,True,False
science.larc.nasa.gov,nasa.gov,True,True,False,True,False
science.msfc.nasa.gov,nasa.gov,True,False,True,True,False
science.nas.nasa.gov,nasa.gov,False,False,False,True,False
science.nasa.gov,nasa.gov,True,False,True,True,False
science.natice.noaa.gov,noaa.gov,False,False,False,True,False
science.nature.nps.gov,nps.gov,False,False,True,True,False
science.ncbo.noaa.gov,noaa.gov,True,True,False,True,False
science.nichd.nih.gov,nih.gov,True,False,False,True,False
science.ssc.nasa.gov,nasa.gov,False,False,False,True,False
science.wff.nasa.gov,nasa.gov,True,True,True,True,False
science1.nasa.gov,nasa.gov,False,False,False,True,False
science1.nature.nps.gov,nps.gov,False,False,False,True,False
scienceaccelerator.lbl.gov,lbl.gov,True,False,False,False,False
scienceandtech.mexico.usembassy.gov,usembassy.gov,False,False,False,True,False
scienceandtechnology-dev.jpl.nasa.gov,nasa.gov,False,False,False,True,False
scienceandtechnology.jpl.nasa.gov,nasa.gov,False,False,True,True,False
sciencebase.usgs.gov,usgs.gov,True,False,True,True,False
sciencecamp.lbl.gov,lbl.gov,False,False,False,True,False
sciencecast.nasa.gov,nasa.gov,True,False,False,False,False
sciencecasts.nasa.gov,nasa.gov,True,False,False,False,False
sciencecenter.ak.blm.gov,blm.gov,False,False,False,True,False
scienceday.llnl.gov,llnl.gov,False,False,False,True,False
sciencedemocrats.house.gov,house.gov,False,False,False,True,False
sciencedems.house.gov,house.gov,False,False,False,True,False
sciencedesk.arc.nasa.gov,nasa.gov,False,False,False,True,False
sciencedesk.ndc.nasa.gov,nasa.gov,False,False,False,True,False
scienceforge.ornl.gov,ornl.gov,False,False,False,True,False
scienceonstation.msfc.nasa.gov,nasa.gov,True,False,False,False,False
sciencerocks.usgs.gov,usgs.gov,False,False,False,True,False
sciences.gsfc.nasa.gov,nasa.gov,True,False,True,True,False
sciencescene.nsf.gov,nsf.gov,False,False,False,True,False
sciencetalks.jpl.nasa.gov,nasa.gov,False,False,False,True,False
scienceworks.hq.nasa.gov,nasa.gov,True,False,True,True,False
scientificprograms.nidcd.nih.gov,nih.gov,False,False,False,True,False
scifair.gsfc.nasa.gov,nasa.gov,False,False,False,True,False
scifi.pnl.gov,pnl.gov,False,False,False,True,False
scifiles.larc.nasa.gov,nasa.gov,False,False,False,True,False
scifli.larc.nasa.gov,nasa.gov,True,False,True,False,False
sciflo.jpl.nasa.gov,nasa.gov,False,False,False,True,False
scign-south.wr.usgs.gov,usgs.gov,False,False,False,True,False
scign.ehz.wr.usgs.gov,usgs.gov,False,False,False,True,False
scign.jpl.nasa.gov,nasa.gov,False,False,False,True,False
scigov20.osti.gov,osti.gov,False,False,False,True,False
scijinks.jpl.nasa.gov,nasa.gov,True,True,True,True,False
scijinks.nasa.gov,nasa.gov,False,False,False,True,False
scims.sc.egov.usda.gov,usda.gov,False,False,False,True,False
scimslinkmgr.sc.egov.usda.gov,usda.gov,False,False,False,True,False
scintillator.lbl.gov,lbl.gov,False,False,False,True,False
scip.sandia.gov,sandia.gov,False,False,False,True,False
scipac.nimh.nih.gov,nih.gov,False,False,False,True,False
scipoc.msfc.nasa.gov,nasa.gov,True,False,False,True,False
scipoc1.msfc.nasa.gov,nasa.gov,False,False,False,True,False
scirocco.gsfc.nasa.gov,nasa.gov,False,False,False,True,False
scisearch.lanl.gov,lanl.gov,False,False,False,True,False
scisearch2.lanl.gov,lanl.gov,False,False,False,True,False
sciserver.lanl.gov,lanl.gov,False,False,False,True,False
scisites.msfc.nasa.gov,nasa.gov,False,False,False,True,False
scisoft.fnal.gov,fnal.gov,False,False,False,True,False
scispark.jpl.nasa.gov,nasa.gov,True,False,True,True,False
scispark1.jpl.nasa.gov,nasa.gov,False,True,False,False,False
scissors.gsfc.nasa.gov,nasa.gov,False,False,False,True,False
scitech.dhs.gov,dhs.gov,True,False,False,False,False
scitech.dot.gov,dot.gov,False,False,False,True,False
sckc.gsa.gov,gsa.gov,False,False,False,True,False
sckm.nfc.usda.gov,usda.gov,False,True,False,False,False
scl.ameslab.gov,ameslab.gov,False,False,False,True,False
scl.gipsa.usda.gov,usda.gov,True,True,False,True,False
sclccelllines.cancer.gov,cancer.gov,True,False,False,False,False
sclinux.blm.gov,blm.gov,False,False,False,True,False
scmac12.arc.nasa.gov,nasa.gov,False,False,False,True,False
scmpdfext.cc.nih.gov,nih.gov,True,True,False,False,False
scms.sc.doe.gov,doe.gov,False,False,False,True,False
scms.usaid.gov,usaid.gov,True,True,False,True,False
scms2.sandia.gov,sandia.gov,False,True,False,False,False
scmsdev.sc.doe.gov,doe.gov,False,False,False,True,False
scmsqa.sandia.gov,sandia.gov,True,False,False,False,False
scn.nichd.nih.gov,nih.gov,False,False,False,True,False
scnedc.gsa.gov,gsa.gov,False,False,False,True,False
scog-gems02.gsa.gov,gsa.gov,False,False,False,True,False
scog-gems03.gsa.gov,gsa.gov,False,False,False,True,False
scog-gems04.gsa.gov,gsa.gov,False,False,False,True,False
scog-gemscm402.gsa.gov,gsa.gov,False,False,False,True,False
scog-gemssk202.gsa.gov,gsa.gov,False,False,False,True,False
scog-gemssoca02.gsa.gov,gsa.gov,False,False,False,True,False
scoggems02.gsa.gov,gsa.gov,False,False,False,True,False
scoggems04.gsa.gov,gsa.gov,False,False,False,True,False
scoggemscm401.gsa.gov,gsa.gov,False,False,False,True,False
scoggemscm402.gsa.gov,gsa.gov,False,False,False,True,False
scoggemssk201.gsa.gov,gsa.gov,False,False,False,True,False
scoggemssk202.gsa.gov,gsa.gov,False,False,False,True,False
scoggemssoca01.gsa.gov,gsa.gov,False,False,False,True,False
scoggemssoca02.gsa.gov,gsa.gov,False,False,False,True,False
scommsvr.oh.nrcs.usda.gov,usda.gov,False,False,False,True,False
scool.larc.nasa.gov,nasa.gov,True,True,False,True,False
scopereview.gsa.gov,gsa.gov,True,False,False,False,False
scor.lbl.gov,lbl.gov,False,False,False,True,False
score.anl.gov,anl.gov,True,False,False,True,False
scorehero.challenge.gov,challenge.gov,False,False,False,True,False
scorhe.nih.gov,nih.gov,True,False,False,True,False
scorpion.pns.anl.gov,anl.gov,False,False,False,True,False
scott.arc.nasa.gov,nasa.gov,False,False,False,True,False
scott.nas.nasa.gov,nasa.gov,False,False,False,True,False
scott.senate.gov,senate.gov,True,False,False,True,False
scottafb-csd.greatlakes.gsa.gov,gsa.gov,False,False,False,True,False
scottbrown.senate.gov,senate.gov,False,False,False,True,False
scottmurphy.house.gov,house.gov,False,False,False,True,False
scottpeters.house.gov,house.gov,False,False,False,True,False
scotty.jsc.nasa.gov,nasa.gov,False,False,False,True,False
scout168.jpl.nasa.gov,nasa.gov,False,False,False,True,False
scouts.grc.nasa.gov,nasa.gov,False,False,False,True,False
scouts.lerc.nasa.gov,nasa.gov,False,False,False,True,False
scp.fsc.va.gov,va.gov,False,False,False,True,False
scp.grc.nasa.gov,nasa.gov,False,False,False,True,False
scp.gsfc.nasa.gov,nasa.gov,False,False,False,True,False
scp.nrc.gov,nrc.gov,True,True,True,True,False
scp.uscourts.gov,uscourts.gov,False,False,False,True,False
scpd.larc.nasa.gov,nasa.gov,False,False,False,True,False
scps.jpl.nasa.gov,nasa.gov,False,False,False,True,False
scr.nrcs.usda.gov,usda.gov,False,False,False,True,False
scrap.dis.anl.gov,anl.gov,False,True,False,False,False
scrapietag.aphis.usda.gov,usda.gov,False,False,False,True,False
scratchy.lerc.nasa.gov,nasa.gov,False,False,False,True,False
scratchy.pci.gov,pci.gov,True,False,False,False,False
scrc-mail.dcrt.nih.gov,nih.gov,False,False,False,True,False
scrc.cit.nih.gov,nih.gov,False,False,False,True,False
scrc.dcrt.nih.gov,nih.gov,False,False,False,True,False
scremote.fincen.gov,fincen.gov,True,True,False,False,False
screstruct.doe.gov,doe.gov,False,False,False,True,False
screwworm.ars.usda.gov,usda.gov,False,False,False,True,False
screwworm.wip.usda.gov,usda.gov,False,False,False,True,False
scribe.census.gov,census.gov,False,False,False,True,False
scribe1.census.gov,census.gov,False,False,False,True,False
scribe2.census.gov,census.gov,False,False,False,True,False
scrl.usda.gov,usda.gov,False,False,False,True,False
scrm.nist.gov,nist.gov,False,False,False,True,False
scro.ftw.nrcs.usda.gov,usda.gov,False,False,False,True,False
scrs.nlm.nih.gov,nih.gov,True,False,False,False,False
scrt.nlm.nih.gov,nih.gov,False,False,False,True,False
scrub.lanl.gov,lanl.gov,False,False,False,True,False
scrubber.nlm.nih.gov,nih.gov,False,False,True,True,False
scs.aphis.usda.gov,usda.gov,True,False,False,True,False
scs.lbl.gov,lbl.gov,False,False,False,True,False
scs3.nsstc.nasa.gov,nasa.gov,False,False,False,True,False
scs3.wsmr.nasa.gov,nasa.gov,False,False,False,True,False
scsor.or.nrcs.usda.gov,usda.gov,False,False,False,True,False
scspa1.pa.nrcs.usda.gov,usda.gov,False,False,False,True,False
scsrv1.er.usgs.gov,usgs.gov,False,False,False,True,False
scsrv2.er.usgs.gov,usgs.gov,False,False,False,True,False
sctb.gsfc.nasa.gov,nasa.gov,False,False,False,True,False
sctribe.nsopw.gov,nsopw.gov,False,False,False,True,False
scusa.sandia.gov,sandia.gov,False,False,False,True,False
scw.nigms.nih.gov,nih.gov,True,False,False,True,False
scw2003.jpl.nasa.gov,nasa.gov,False,False,False,True,False
scwatsi.bnl.gov,bnl.gov,False,False,False,True,False
scweb-south.wr.usgs.gov,usgs.gov,False,False,False,True,False
scwg.cap.gov,cap.gov,False,False,False,True,False
scylla.gsfc.nasa.gov,nasa.gov,False,False,False,True,False
sd-www.jsc.nasa.gov,nasa.gov,False,False,False,True,False
sd.edit.usembassy.gov,usembassy.gov,False,False,True,False,False
sd.max.gov,max.gov,True,False,False,False,False
sd.msfc.nasa.gov,nasa.gov,False,False,False,True,False
sd.nrcs.usda.gov,usda.gov,True,False,False,True,False
sd.usembassy.gov,usembassy.gov,False,False,True,False,False
sd.water.usgs.gov,usgs.gov,False,False,True,True,False
sd.waterdata.usgs.gov,usgs.gov,False,False,False,True,False
sd50tvm.nsstc.nasa.gov,nasa.gov,False,False,False,True,False
sda.npn.faa.gov,faa.gov,True,True,False,False,False
sdac-snap00.nascom.nasa.gov,nasa.gov,False,False,False,True,False
sdac-snap03.nascom.nasa.gov,nasa.gov,False,False,False,True,False
sdac-snap04.nascom.nasa.gov,nasa.gov,False,False,False,True,False
sdac2.nascom.nasa.gov,nasa.gov,False,False,False,True,False
sdas.fiscal.treasury.gov,treasury.gov,False,False,False,True,False
sdat.noaa.gov,noaa.gov,True,False,True,True,False
sdb-www.larc.nasa.gov,nasa.gov,False,False,False,True,False
sdb.nichd.nih.gov,nih.gov,False,False,False,True,False
sdb.uscourts.gov,uscourts.gov,False,False,False,True,False
sdbau.larc.nasa.gov,nasa.gov,False,False,False,True,False
sdbfs.larc.nasa.gov,nasa.gov,False,False,False,True,False
sdbpappa-mac.larc.nasa.gov,nasa.gov,False,False,False,True,False
sdc.ahrq.gov,ahrq.gov,False,False,False,True,False
